6,1,283.202,212.912,39.0505,84.9836,0.903592,1,-1
6,4,732.398,48.1007,35.6018,43.6735,0.817281,3,-1
6,5,643.382,38.5885,80.2605,61.2493,0.734703,3,-1
6,9,590.191,315.851,62.4828,15.079,0.372595,35,-1
6,8,327.977,452.255,19.5702,14.9003,0.347852,37,-1
6,7,643.382,38.5885,80.2605,61.2493,0.332726,8,-1
7,2,488.112,169.443,23.899,69.3049,0.936277,1,-1
7,1,288.859,217.572,40.5784,79.6973,0.870134,1,-1
7,4,732.35,48.4814,35.6497,43.3422,0.803543,3,-1
7,5,643.561,38.7141,80.9276,62.1877,0.686517,3,-1
7,3,591.5,238.743,30.8425,82.5525,0.58653,1,-1
7,7,643.561,38.7141,80.9276,62.1877,0.365295,8,-1
7,8,327.416,450.695,20.323,18.0468,0.32106,37,-1
8,2,482.163,169.082,26.5548,71.3751,0.908997,1,-1
8,1,293.208,216.419,41.2964,81.5182,0.893445,1,-1
8,3,587.13,237.775,26.2489,82.9594,0.82359,1,-1
8,4,731.855,48.5099,36.1445,43.8579,0.806718,3,-1
8,5,642.959,38.8242,82.3903,61.4802,0.682642,3,-1
8,7,642.959,38.8242,82.3903,61.4802,0.346968,8,-1
8,12,474.92,173.16,16.4478,33.2971,0.335234,1,-1
8,13,160.423,252.088,29.447,23.8838,0.304264,21,-1
8,8,328.384,452.17,19.9023,14.6232,0.30299,37,-1
9,1,304.208,216.022,30.2392,80.548,0.910575,1,-1
9,3,576.06,238.498,29.0531,82.7199,0.887623,1,-1
9,4,732.376,48.4491,35.6237,43.418,0.793779,3,-1
9,2,478.068,168.929,28.6902,71.886,0.705886,1,-1
9,5,643.22,38.7671,81.4586,61.645,0.682747,3,-1
9,12,473.984,172.166,19.3657,43.4607,0.620294,1,-1
9,14,568.213,312.907,38.1462,13.0159,0.489366,35,-1
9,7,643.22,38.7671,81.4586,61.645,0.343452,8,-1
9,13,160.417,252.317,29.782,23.8038,0.310333,20,-1
10,1,309.189,213.206,26.9126,79.6605,0.876667,1,-1
10,3,556.29,236.368,43.0165,87.8008,0.86424,1,-1
10,4,732.906,48.4049,35.0945,43.3351,0.805948,3,-1
10,12,473.744,171.652,20.9327,50.7744,0.794477,1,-1
10,5,642.893,39.1763,81.1989,61.2219,0.667553,3,-1
10,14,550.118,312.681,57.1323,14.985,0.503071,35,-1
10,2,480.47,170.655,26.3251,64.4913,0.47496,1,-1
10,7,642.893,39.1763,81.1989,61.2219,0.340186,8,-1
10,13,160.671,251.307,30.7009,25.5486,0.323631,20,-1
10,8,328.884,452.73,18.8346,14.2897,0.302169,37,-1
11,1,311.577,211.854,39.384,79.5955,0.916933,1,-1
11,12,464.784,170.839,28.2994,68.1145,0.819149,1,-1
11,4,731.754,48.2732,36.2456,43.6019,0.797525,3,-1
11,3,543.731,239.704,35.1445,82.7481,0.791575,1,-1
11,5,643.036,38.4385,82.1071,62.2776,0.661784,3,-1
11,7,643.036,38.4385,82.1071,62.2776,0.351629,8,-1
11,8,329.287,452.276,19.2405,14.5195,0.350034,37,-1
12,1,315.474,209.767,40.0318,81.3586,0.90643,1,-1
12,12,463.501,168.487,24.8221,70.2298,0.904406,1,-1
12,3,539.519,239.311,29.5402,80.6814,0.855488,1,-1
12,4,731.482,48.5572,36.5181,43.1099,0.788095,3,-1
12,5,643.701,38.5288,81.3096,61.9207,0.663659,3,-1
12,15,749.587,302.595,18.4127,98.6846,0.43536,1,-1
12,7,643.701,38.5288,81.3096,61.9207,0.353072,8,-1
12,8,327.567,451.25,19.4664,17.4135,0.308875,37,-1
13,1,325.096,210.498,35.2737,74.1813,0.917571,1,-1
13,12,461.446,167.002,23.7931,73.0324,0.916012,1,-1
13,3,527.995,237.207,38.5244,83.9806,0.861482,1,-1
13,4,731.731,48.6594,36.2694,42.9082,0.805936,3,-1
13,5,643.684,38.7137,81.0848,61.9092,0.681318,3,-1
13,14,524.641,314.874,49.2475,11.5795,0.549538,35,-1
13,16,160.482,251.851,29.9399,23.7885,0.396223,20,-1
13,7,643.684,38.7137,81.0848,61.9092,0.331803,8,-1
13,8,328.975,452.242,18.7379,13.9374,0.311976,37,-1
13,15,742.976,302.387,25.0242,98.4898,0.30839,1,-1
13,17,160.482,251.851,29.9399,23.7885,0.308236,21,-1
14,1,338.368,206.196,31.541,78.9805,0.805246,1,-1
14,4,732.649,48.6216,35.3512,43.536,0.797867,3,-1
14,3,511.107,235.917,42.4897,87.2784,0.739694,1,-1
14,5,643.436,38.7823,82.2647,61.6702,0.679843,3,-1
14,15,725.604,301.707,41.4602,97.2376,0.611347,1,-1
14,12,452.349,170.811,21.364,71.0188,0.483954,1,-1
14,16,160.072,251.821,30.9416,24.1205,0.390995,20,-1
14,7,643.436,38.7823,82.2647,61.6702,0.359203,8,-1
14,8,327.822,452.406,20.0207,14.8087,0.328951,37,-1
14,17,160.072,251.821,30.9416,24.1205,0.305882,21,-1
15,4,732.219,48.5778,35.7805,43.7993,0.787155,3,-1
15,3,506.156,235.943,30.0185,78.6025,0.757904,1,-1
15,12,444.617,179.226,30.7482,71.8719,0.700927,1,-1
15,1,339.13,206.036,32.4152,77.839,0.69031,1,-1
15,5,642.857,38.1368,81.7022,62.1746,0.663662,3,-1
15,15,720.818,297.686,44.1944,101.966,0.610348,1,-1
15,16,158.674,251.476,31.8028,23.8004,0.384563,20,-1
15,7,642.857,38.1368,81.7022,62.1746,0.34457,8,-1
15,8,328.441,453.43,19.6956,13.8417,0.31353,37,-1
16,3,496.562,238.612,28.758,75.0813,0.807387,1,-1
16,4,731.813,48.7862,36.1873,42.6557,0.802119,3,-1
16,15,718.354,282.543,48.0182,112.197,0.771895,1,-1
16,1,342.206,206.929,32.9786,76.4474,0.708402,1,-1
16,5,642.588,38.892,83.1023,61.4256,0.638775,3,-1
16,12,441.692,174.866,28.0052,61.2316,0.48849,1,-1
16,7,642.588,38.892,83.1023,61.4256,0.37768,8,-1
16,8,329.556,453.39,18.1403,13.8844,0.354674,37,-1
17,3,482.21,237.723,42.4582,78.3762,0.841358,1,-1
17,4,731.854,48.6526,36.1464,42.957,0.789707,3,-1
17,5,643.031,39.0607,82.3187,60.8122,0.692218,3,-1
17,1,338.535,200.053,38.1031,80.2029,0.634766,1,-1
17,15,718.095,280.882,44.6064,105.923,0.595285,1,-1
17,18,436.62,178.072,19.1876,39.5759,0.373837,1,-1
17,8,326.746,451.681,20.9014,17.2643,0.359283,37,-1
17,12,440.951,176.296,25.2639,57.5501,0.327724,1,-1
17,7,643.031,39.0607,82.3187,60.8122,0.320516,8,-1
17,16,159.052,251.857,32.2009,23.925,0.310572,21,-1
17,19,484.639,314.071,34.3903,8.38757,0.307421,35,-1
18,4,731.89,48.6099,36.1102,43.5672,0.803943,3,-1
18,15,708.024,281.453,37.3564,102.976,0.709121,1,-1
18,5,642.914,38.7463,82.3721,62.2382,0.685572,3,-1
18,1,351.317,197.926,33.9245,80.9608,0.675794,1,-1
18,20,735.539,280.212,31.5408,109.194,0.64054,1,-1
18,18,430.226,176.603,23.3646,44.2998,0.464272,1,-1
18,3,469.608,236.489,38.6245,80.188,0.381583,1,-1
18,7,642.914,38.7463,82.3721,62.2382,0.374417,8,-1
18,8,327.576,452.236,20.2081,16.2834,0.354199,37,-1
19,1,356.098,197.968,33.7477,79.0113,0.816323,1,-1
19,15,704.259,282.26,39.5842,97.9492,0.786996,1,-1
19,4,731.429,48.205,36.571,43.9507,0.784946,3,-1
19,20,737.338,280.115,30.6619,107.305,0.704777,1,-1
19,5,642.669,38.9123,82.6631,61.7974,0.682312,3,-1
19,3,467.36,239.012,28.0507,77.9783,0.544261,1,-1
19,7,642.669,38.9123,82.6631,61.7974,0.362879,8,-1
19,12,416.06,189.574,32.9556,62.0764,0.358531,1,-1
19,18,430.743,179.206,22.6932,36.4292,0.321764,1,-1
20,1,358.061,196.75,36.633,80.124,0.897242,1,-1
20,15,697.225,279.964,36.5439,95.7065,0.865602,1,-1
20,4,731.485,48.4885,36.5154,43.9551,0.785174,3,-1
20,20,735.266,279.777,32.7336,101.956,0.779919,1,-1
20,3,459.925,228.313,30.0116,81.5109,0.76625,1,-1
20,5,642.092,38.9444,83.3102,62.3998,0.660003,3,-1
20,21,160.104,252.348,29.5412,23.6839,0.357685,20,-1
20,22,364.677,220.857,26.4276,55.4625,0.340308,1,-1
20,7,642.092,38.9444,83.3102,62.3998,0.330753,8,-1
20,18,432.385,181.498,19.688,26.4786,0.318906,1,-1
21,1,364.788,196.902,33.2446,76.3117,0.937403,1,-1
21,15,686.479,275.555,37.4634,97.0818,0.864223,1,-1
21,4,732.101,48.3365,35.8994,44.1366,0.790832,3,-1
21,20,718.458,272.743,37.3444,94.8712,0.71837,1,-1
21,7,642.443,38.837,83.6772,61.7082,0.660357,3,-1
21,3,442.186,227.546,31.4789,84.4525,0.623528,1,-1
21,23,328.297,451.749,19.45,17.1689,0.344924,37,-1
21,5,642.443,38.837,83.6772,61.7082,0.342537,8,-1
22,1,363.876,193.231,34.9986,80.8269,0.942773,1,-1
22,15,683.943,272.117,38.3925,99.5846,0.87118,1,-1
22,4,731.677,48.7841,36.3229,43.342,0.795077,3,-1
22,20,718.428,270.679,39.077,96.3603,0.789143,1,-1
22,5,643.115,38.8856,81.7802,61.5607,0.682727,3,-1
22,3,434.094,217.72,34.6467,91.1761,0.336251,1,-1
22,7,643.115,38.8856,81.7802,61.5607,0.331499,8,-1
22,23,327.27,451.539,21.3064,17.5807,0.311029,37,-1
23,1,370.027,188.318,30.165,81.0683,0.944122,1,-1
23,15,678.234,268.761,44.5569,104,0.844466,1,-1
23,4,731.821,48.6149,36.1788,43.0537,0.799908,3,-1
23,5,642.589,38.7111,83.1106,61.2263,0.699711,3,-1
23,20,715.31,269.508,38.9078,98.5653,0.646803,1,-1
23,24,415.076,188.653,33.0275,74.9304,0.516816,1,-1
23,25,159.862,252.782,29.6624,22.9339,0.429126,20,-1
23,7,642.589,38.7111,83.1106,61.2263,0.321765,8,-1
23,23,326.229,450.221,21.3091,18.5762,0.307321,37,-1
24,1,373.709,186.718,28.7145,83.2319,0.939857,1,-1
24,4,732.064,48.2625,35.9357,43.7975,0.784762,3,-1
24,20,695.269,266.829,41.6926,102.607,0.736322,1,-1
24,3,408.951,188.137,40.4796,108.615,0.716779,1,-1
24,5,642.195,38.1695,82.4077,62.6087,0.702558,3,-1
24,15,660.722,266.365,39.5233,103.742,0.678111,1,-1
24,23,329.362,453.341,18.6285,14.2826,0.346079,37,-1
24,7,642.195,38.1695,82.4077,62.6087,0.341332,8,-1
25,1,377.289,186.138,30.5134,80.9476,0.925131,1,-1
25,3,408.232,186.855,40.2149,106.231,0.77731,1,-1
25,4,732.149,48.1857,35.8511,43.7961,0.770862,3,-1
25,5,642.366,39.052,83.0455,61.1574,0.707398,3,-1
25,20,690.193,260.815,42.7626,103.319,0.694058,1,-1
25,15,656.896,262.473,38.3588,101.762,0.48249,1,-1
25,7,642.366,39.052,83.0455,61.1574,0.326477,8,-1
26,1,375.331,185.729,35.4771,86.2952,0.921526,1,-1
26,4,731.561,48.3833,36.4393,43.6608,0.803224,3,-1
26,3,403.319,187.746,44.8326,104.184,0.794103,1,-1
26,5,642.565,39.3202,82.5331,61.0995,0.696832,3,-1
26,20,678.252,260.267,43.9899,99.7052,0.598679,1,-1
26,15,655.789,267.239,29.6611,90.6951,0.378558,1,-1
26,23,327.198,451.429,19.4506,17.4074,0.341026,37,-1
26,7,642.565,39.3202,82.5331,61.0995,0.335645,8,-1
26,25,159.319,251.019,31.6919,24.7477,0.326439,21,-1
27,1,376.088,184.735,36.5831,90.6718,0.918378,1,-1
27,4,731.805,48.2805,36.1948,43.8172,0.7908,3,-1
27,5,642.381,39.0351,82.4756,61.0186,0.721558,3,-1
27,3,407.099,191.11,43.1792,99.4893,0.653143,1,-1
27,20,679.536,260.616,37.4404,98.7608,0.576666,1,-1
27,15,651.691,268.178,25.9119,87.2887,0.378505,1,-1
27,7,642.381,39.0351,82.4756,61.0186,0.343082,8,-1
28,1,375.893,184.889,38.0221,90.5674,0.907733,1,-1
28,4,731.544,48.4965,36.4559,43.6125,0.795312,3,-1
28,5,642.82,39.1694,82.2355,61.1697,0.696173,3,-1
28,3,407.549,191.731,41.5773,95.471,0.587351,1,-1
28,20,678.855,261.917,37.5733,95.8347,0.526124,1,-1
28,23,329.336,453.132,18.1058,13.7679,0.392564,37,-1
28,7,642.82,39.1694,82.2355,61.1697,0.380119,8,-1
28,15,648.93,269.596,30.9337,84.32,0.366055,1,-1
29,1,379.438,183.121,40.0727,92.5166,0.88559,1,-1
29,4,731.937,48.4865,36.0631,43.504,0.803447,3,-1
29,5,642.679,39.137,82.6727,60.9513,0.700097,3,-1
29,15,647.418,252.426,39.2424,104.936,0.690618,1,-1
29,20,678.078,253.096,36.7465,98.3555,0.39877,1,-1
29,23,329.332,453.276,18.2094,13.8248,0.395044,37,-1
29,7,642.679,39.137,82.6727,60.9513,0.340853,8,-1
29,26,158.912,251.756,32.742,24.6002,0.310888,21,-1
30,1,379.951,182.928,40.1202,95.3849,0.89704,1,-1
30,4,732.801,48.6462,35.1993,42.579,0.815777,3,-1
30,20,657.975,252.984,37.2539,99.6685,0.782785,1,-1
30,5,642.948,38.9037,81.9769,61.3418,0.691497,3,-1
30,23,329.634,453.539,17.8323,13.6961,0.365101,37,-1
30,7,642.948,38.9037,81.9769,61.3418,0.35829,8,-1
30,15,631.669,260.663,31.0192,82.1439,0.354238,1,-1
30,3,401.542,189.238,42.4466,96.1836,0.339904,1,-1
30,26,159.482,251.662,31.9213,24.1904,0.308784,21,-1
31,1,378.961,184.407,38.5735,88.3504,0.91113,1,-1
31,20,659.216,253.844,37.8133,91.1157,0.849349,1,-1
31,4,732.054,48.2821,35.9459,43.7033,0.79674,3,-1
31,5,642.517,39.1295,82.6368,61.604,0.704886,3,-1
31,15,628.64,256.921,35.3684,86.041,0.642881,1,-1
31,23,328.734,453.071,18.2973,13.9095,0.396099,37,-1
31,7,642.517,39.1295,82.6368,61.604,0.361702,8,-1
31,3,401.045,189.02,42.3511,90.9855,0.349594,1,-1
32,1,381.104,184.851,37.6331,87.9812,0.903723,1,-1
32,20,644.153,251.603,46.667,94.185,0.887753,1,-1
32,4,731.995,48.4932,36.0049,43.2754,0.797683,3,-1
32,5,642.923,39.4559,82.4294,60.9444,0.704319,3,-1
32,15,621.561,252.582,40.1711,89.4895,0.65776,1,-1
32,3,401.252,188.474,40.3624,91.4988,0.421874,1,-1
32,7,642.923,39.4559,82.4294,60.9444,0.334405,8,-1
32,23,328.44,453.201,19.3948,14.2519,0.314422,37,-1
33,1,382.351,182.589,38.3986,91.5711,0.908245,1,-1
33,20,627.835,249.751,49.8307,95.2965,0.843228,1,-1
33,4,732.392,48.6691,35.6079,42.9146,0.806747,3,-1
33,5,642.852,39.2218,82.1083,61.1397,0.690157,3,-1
33,15,616.974,251.718,39.7076,88.3567,0.617123,1,-1
33,3,402.499,186.754,38.2635,93.6642,0.501471,1,-1
33,23,329.451,453.133,18.2288,13.8412,0.354323,37,-1
33,7,642.852,39.2218,82.1083,61.1397,0.353094,8,-1
34,1,385.281,185.985,34.9928,84.0335,0.923917,1,-1
34,20,629.571,245.011,42.8837,98.9115,0.826369,1,-1
34,4,732.091,48.6366,35.9094,43.112,0.800366,3,-1
34,15,612.815,248.347,40.0237,93.3741,0.773322,1,-1
34,5,642.952,38.9926,81.3375,61.6661,0.688736,3,-1
34,3,401.277,188.903,37.6555,84.6741,0.401919,1,-1
34,7,642.952,38.9926,81.3375,61.6661,0.389463,8,-1
34,23,328.14,453.186,19.2516,14.1297,0.327078,37,-1
35,1,386.967,184.111,32.4393,85.4193,0.895137,1,-1
35,4,731.87,48.5346,36.1299,43.1374,0.797446,3,-1
35,15,611.663,244.782,38.0097,93.2635,0.745455,1,-1
35,5,642.633,39.3229,82.4983,61.0831,0.699328,3,-1
35,3,402.633,188.24,35.6345,85.3614,0.595554,1,-1
35,20,628.256,246.169,42.5634,93.9281,0.451,1,-1
35,7,642.633,39.3229,82.4983,61.0831,0.360288,8,-1
36,1,386.055,183.539,31.3695,85.4545,0.842489,1,-1
36,15,610.409,242.895,40.1546,94.1556,0.829967,1,-1
36,4,732.018,48.4671,35.9818,43.0406,0.800263,3,-1
36,5,642.786,38.8705,81.9779,61.3023,0.70662,3,-1
36,3,405.46,189.714,32.5329,82.2547,0.472059,1,-1
36,7,642.786,38.8705,81.9779,61.3023,0.362766,8,-1
37,20,611.63,241.912,46.535,94.3423,0.869776,1,-1
37,1,381.421,182.835,36.2041,84.6504,0.864384,1,-1
37,4,731.984,48.4842,36.0159,43.0507,0.805631,3,-1
37,3,408.27,186.464,33.8981,88.4835,0.76952,1,-1
37,5,642.823,39.4295,82.1777,61.0036,0.730116,3,-1
37,27,608.582,327.012,48.3459,12.9634,0.364365,35,-1
37,7,642.823,39.4295,82.1777,61.0036,0.353508,8,-1
37,28,328.667,453.432,18.3411,13.8315,0.33485,37,-1
38,20,606.621,240.634,42.2833,93.5796,0.877127,1,-1
38,1,380.833,184.654,33.7378,79.94,0.852491,1,-1
38,4,732.127,48.5811,35.8733,43.0679,0.81433,3,-1
38,5,642.985,39.597,81.8075,60.923,0.734405,3,-1
38,3,409.211,189.557,34.2014,80.6685,0.646541,1,-1
38,27,601.339,324.231,47.2792,14.8775,0.406204,35,-1
38,7,642.985,39.597,81.8075,60.923,0.350678,8,-1
38,28,326.839,451.129,20.5703,17.9195,0.311778,37,-1
39,1,381.087,183.844,31.4925,79.7309,0.911069,1,-1
39,20,596.889,236.598,41.7215,93.438,0.866057,1,-1
39,4,731.82,48.6376,36.1796,42.9664,0.800791,3,-1
39,3,414.804,189.71,32.5153,77.406,0.736962,1,-1
39,5,642.82,39.1062,82.0092,61.226,0.706331,3,-1
39,29,588.14,243.655,26.4551,80.988,0.514231,1,-1
39,7,642.82,39.1062,82.0092,61.226,0.345467,8,-1
39,28,328.911,453.273,18.5469,13.8514,0.323965,37,-1
40,1,382.964,185.795,28.3244,76.3659,0.919179,1,-1
40,3,417.4,188.568,32.0352,80.0195,0.849765,1,-1
40,20,596.925,233.749,40.2216,95.5694,0.819642,1,-1
40,4,731.906,48.6951,36.0943,43.2044,0.795468,3,-1
40,29,578.136,239.349,26.5212,87.1553,0.776945,1,-1
40,5,642.739,38.9516,82.4462,61.1847,0.694502,3,-1
40,7,642.739,38.9516,82.4462,61.1847,0.357204,8,-1
40,28,329.245,453.329,18.3857,13.5617,0.316863,37,-1
41,1,385.194,183.663,28.6734,76.6611,0.912766,1,-1
41,3,418.869,186.51,29.2,81.7525,0.869529,1,-1
41,4,731.745,48.6505,36.2548,42.9275,0.808588,3,-1
41,29,569.974,237.855,31.8,85.5936,0.781229,1,-1
41,5,643.056,39.3535,81.8206,60.6128,0.736229,3,-1
41,20,595.57,229.53,40.1746,98.4207,0.555387,1,-1
41,7,643.056,39.3535,81.8206,60.6128,0.322071,8,-1
41,28,328.883,453.146,18.7337,13.8321,0.311555,37,-1
42,1,385.682,182.494,28.1719,77.2206,0.927165,1,-1
42,3,421.35,186.234,26.1908,78.7847,0.843497,1,-1
42,4,732.409,48.6259,35.591,43.1007,0.814808,3,-1
42,29,569.906,236.494,35.7778,88.1559,0.761492,1,-1
42,5,642.782,39.092,82.3843,60.9725,0.725303,3,-1
42,30,431.12,185.152,30.0766,82.8537,0.529199,1,-1
42,31,738.818,276.11,28.9615,116.184,0.522345,1,-1
42,32,568.681,312.419,38.0994,13.6441,0.520159,35,-1
42,7,642.782,39.092,82.3843,60.9725,0.343293,8,-1
43,1,384.599,178.053,28.4461,81.1091,0.888482,1,-1
43,4,732.285,48.5187,35.715,43.3535,0.802453,3,-1
43,5,642.977,39.0838,81.8011,60.7898,0.723401,3,-1
43,30,433.212,186.642,30.8286,78.1465,0.689816,1,-1
43,3,422.396,188.453,25.4805,71.5865,0.684781,1,-1
43,29,567.79,229.126,36.9963,87.5515,0.621811,1,-1
43,31,733.326,279.633,34.6741,119.322,0.537678,1,-1
43,32,566.82,308.495,38.8702,15.0411,0.524264,35,-1
43,7,642.977,39.0838,81.8011,60.7898,0.329163,8,-1
43,28,328.815,453.296,18.6545,13.846,0.309405,37,-1
44,30,434.798,184.135,33.8778,80.3024,0.925675,1,-1
44,1,383.567,180.992,29.0991,79.1203,0.846629,1,-1
44,4,732.053,48.4408,35.9474,43.495,0.790159,3,-1
44,29,581.807,227.431,30.5832,88.7568,0.751553,1,-1
44,5,642.708,38.8779,82.0901,61.2066,0.728269,3,-1
44,33,548.884,228.489,27.8682,85.7002,0.70823,1,-1
44,31,718.636,276.581,43.8843,110.737,0.682764,1,-1
44,3,416.331,187.443,26.3383,73.0004,0.490805,1,-1
44,7,642.708,38.8779,82.0901,61.2066,0.331057,8,-1
45,30,434.163,182.293,34.3946,81.7901,0.890266,1,-1
45,1,380.656,181.956,32.7047,80.1835,0.857475,1,-1
45,4,732.197,48.5281,35.8027,43.3536,0.790771,3,-1
45,29,578.375,227.8,36.1297,87.5996,0.724793,1,-1
45,5,642.961,38.924,81.7722,61.3079,0.719756,3,-1
45,33,546.382,230.346,29.1278,80.8005,0.664699,1,-1
45,3,414.893,186.252,28.4811,75.4994,0.509983,1,-1
45,31,711.85,275.632,43.1734,109.278,0.501861,1,-1
45,7,642.961,38.924,81.7722,61.3079,0.333417,8,-1
45,28,328.856,453.002,18.8821,13.8352,0.303396,37,-1
46,30,435.665,179.526,33.5492,80.8276,0.89525,1,-1
46,1,379.55,181.209,31.0446,79.4136,0.889568,1,-1
46,29,577.436,225.583,37.3328,88.9875,0.826951,1,-1
46,33,539.891,227.944,31.1228,84.6073,0.804567,1,-1
46,4,732.152,48.6068,35.8484,42.9992,0.794384,3,-1
46,5,643.011,39.1601,82.0615,60.8622,0.722218,3,-1
46,3,415.892,187.562,24.0049,69.6201,0.496913,1,-1
46,7,643.011,39.1601,82.0615,60.8622,0.321566,8,-1
46,28,328.58,452.935,19.1593,13.9162,0.302588,37,-1
47,1,378.641,182.85,31.2404,77.5753,0.90868,1,-1
47,29,577.194,222.556,34.0038,88.6357,0.891231,1,-1
47,30,437.149,180.127,32.4367,74.9533,0.889501,1,-1
47,33,533.695,226.696,26.2984,82.6799,0.889425,1,-1
47,4,732.014,48.5992,35.9862,43.086,0.799171,3,-1
47,5,642.784,39.003,82.1302,61.138,0.718466,3,-1
47,31,700.793,278.118,43.5805,101.364,0.717386,1,-1
47,3,417.253,188.966,22.3902,64.4728,0.389189,1,-1
47,7,642.784,39.003,82.1302,61.138,0.326375,8,-1
47,28,328.757,452.96,18.9503,13.8745,0.301835,37,-1
48,29,565.001,218.669,30.101,90.6593,0.915859,1,-1
48,1,379.012,183.571,28.1374,74.7093,0.914513,1,-1
48,33,525.109,226.131,33.6618,80.4423,0.841444,1,-1
48,4,731.995,48.5122,36.0048,43.3095,0.80469,3,-1
48,30,439.799,182.19,28.219,68.237,0.772458,1,-1
48,5,642.978,39.0809,81.6586,61.0437,0.717651,3,-1
48,31,696.115,266.222,35.2676,109.604,0.573263,1,-1
48,3,420.008,186.993,22.5308,65.7807,0.397747,1,-1
48,7,642.978,39.0809,81.6586,61.0437,0.333401,8,-1
49,29,563.627,218.005,31.1608,91.7505,0.91452,1,-1
49,1,378.725,182.604,29.5342,76.9859,0.913846,1,-1
49,33,519.521,224.634,35.748,80.4661,0.856003,1,-1
49,4,732.1,48.6171,35.8996,43.0514,0.807832,3,-1
49,30,437.882,181.638,30.0622,69.6782,0.750793,1,-1
49,5,643.084,39.1827,81.3035,60.7767,0.716306,3,-1
49,31,688.617,261.577,31.8581,111.987,0.586879,1,-1
49,3,417.259,184.069,24.433,69.9849,0.462645,1,-1
49,7,643.084,39.1827,81.3035,60.7767,0.325802,8,-1
49,28,328.578,453.14,18.8803,14.0848,0.310694,37,-1
50,1,378.154,181.721,28.5539,77.1602,0.926528,1,-1
50,29,559.706,220.704,35.0432,88.0635,0.894457,1,-1
50,33,512.55,225.692,41.3949,80.7976,0.85557,1,-1
50,4,732.437,48.7252,35.5632,42.7313,0.807,3,-1
50,5,642.979,39.0902,81.5309,60.7483,0.704118,3,-1
50,3,418.737,185.451,25.1253,67.9109,0.524053,1,-1
50,31,682.382,257.613,33.7261,116.263,0.491055,1,-1
50,30,435.206,184.33,30.1686,64.9501,0.453386,1,-1
50,7,642.979,39.0902,81.5309,60.7483,0.335079,8,-1
50,28,328.61,453.176,18.7969,14.0116,0.320477,37,-1
50,34,521.365,288.314,35.8401,14.7944,0.311679,35,-1
51,1,377.169,180.414,28.0256,76.6928,0.910063,1,-1
51,4,732.402,48.575,35.5977,43.2719,0.807584,3,-1
51,29,544.496,217.557,34.0559,85.9745,0.803443,1,-1
51,33,506.616,220.672,31.9629,79.3774,0.759889,1,-1
51,5,642.872,39.2639,81.2298,60.5709,0.725014,3,-1
51,3,420.285,182.944,29.4952,71.2621,0.677611,1,-1
51,35,537.067,294.885,37.9457,10.0618,0.492857,35,-1
51,36,424.949,179.055,22.9406,49.2939,0.395452,1,-1
